,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1462803,1462804,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,600,Player selects age,Avatar Creation,5S,5,,,age selected,0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462804,1462805,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,601,Player selects gender,Avatar Creation,6S,6,,,gender selected,0,,,,,,,,,,,,,,,,,,,,,,,,Male,,,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462805,1462806,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,602,Player commits to age and gender,Avatar Creation,7S,7,,,"age selected, gender selected","0,0",,,,,,,,,,,,,,,,,,,,,,,11.0,Male,,,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462806,1462807,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,603,Player selects avatar,Avatar Creation,11S,11,,,Avatar id,0,,,,,,,,,,,,,,,,,,,,,,,,,,African American,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462807,1462808,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,604,Player commits to avatar and name,Avatar Creation,15S,15,,,"Avatar id, chosen name","0,cinos",,,,,,,,,,,,,,,,,,,,,,,,,cinos,African American,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462808,1462809,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,605,Player exits avatar creator,Avatar Creation,19S,19,,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462809,1462810,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,221,Player opens  Change Decision panel,Challenge Stack,1M 10S,70,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462810,1462811,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,220,Player closes Change Decision panel,Challenge Stack,1M 27S,87,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462811,1462812,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,221,Player opens  Change Decision panel,Challenge Stack,1M 31S,91,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462812,1462813,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,220,Player closes Change Decision panel,Challenge Stack,1M 35S,95,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462813,1462814,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,221,Player opens  Change Decision panel,Challenge Stack,1M 36S,96,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462814,1462815,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,220,Player closes Change Decision panel,Challenge Stack,1M 37S,97,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462815,1462816,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,1M 43S,103,,,"startscan_x,startscan_y","673,470",,,,,,,,,,,,,,,,"(673, 470)",,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462816,1462817,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,1M 43S,103,,,"startscan_x,startscan_y","549,442",,,,,,,,,,,,,,,,"(549, 442)",,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462817,1462818,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,1M 43S,103,,,"endscan_x,endscan_y","571,445",,,,,,,,,,,,,,,,,"(571, 445)",,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462818,1462819,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,1M 45S,105,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-240",,,,,,,,,,,,,,0.0,-240.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462819,1462820,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,1M 46S,106,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-240,-315",,,,,,,,,,,,,,-240.0,-315.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462820,1462821,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,1M 46S,106,,,"endscan_x,endscan_y","1322,393",,,,,,,,,,,,,,,,,"(1322, 393)",,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462821,1462822,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,1M 47S,107,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-315,-360",,,,,,,,,,,,,,-315.0,-360.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462822,1462823,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,1M 47S,107,,,"startscan_x,startscan_y","1257,422",,,,,,,,,,,,,,,,"(1257, 422)",,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462823,1462824,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,1M 48S,108,,,"endscan_x,endscan_y","879,398",,,,,,,,,,,,,,,,,"(879, 398)",,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462824,1462825,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,1M 48S,108,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_afri_M_a_G0a1N,true",,,,,,,,,,,c_player_afri_M_a_G0a1N,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462825,1462826,6546011,5340,Single wave,Sessions 1 _ 2,2013-07-03,205,Player finds object,Challenge Stack,1M 54S,114,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_family_afri_a_G0a1N,false,false",,,,,,,,,,,c_family_afri_a_G0a1N,False,False,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546011.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
