,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
2025401,2025402,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,600,Player selects age,Avatar Creation,15S,15,,,age selected,0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025402,2025403,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,601,Player selects gender,Avatar Creation,16S,16,,,gender selected,1,,,,,,,,,,,,,,,,,,,,,,,,Female,,,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025403,2025404,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,602,Player commits to age and gender,Avatar Creation,17S,17,,,"age selected, gender selected","0,1",,,,,,,,,,,,,,,,,,,,,,,11.0,Female,,,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025404,2025405,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,603,Player selects avatar,Avatar Creation,19S,19,,,Avatar id,0,,,,,,,,,,,,,,,,,,,,,,,,,,African American,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025405,2025406,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,604,Player commits to avatar and name,Avatar Creation,26S,26,,,"Avatar id, chosen name","0,jj",,,,,,,,,,,,,,,,,,,,,,,,,jj,African American,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025406,2025407,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,605,Player exits avatar creator,Avatar Creation,28S,28,,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6626002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025407,2025408,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,1M 8S,68,,,"startscan_x,startscan_y","446,653",,,,,,,,,,,,,,,,"(446, 653)",,,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025408,2025409,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,1M 8S,68,,,"endscan_x,endscan_y","446,653",,,,,,,,,,,,,,,,,"(446, 653)",,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025409,2025410,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 17S,137,,,"startscan_x,startscan_y","469,407",,,,,,,,,,,,,,,,"(469, 407)",,,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025410,2025411,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,2M 26S,146,,,"endscan_x,endscan_y","476,459",,,,,,,,,,,,,,,,,"(476, 459)",,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025411,2025412,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 27S,147,,,"startscan_x,startscan_y","428,382",,,,,,,,,,,,,,,,"(428, 382)",,,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025412,2025413,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,2M 29S,149,,,"endscan_x,endscan_y","497,428",,,,,,,,,,,,,,,,,"(497, 428)",,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025413,2025414,6626002,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 30S,150,,,"startscan_x,startscan_y","464,414",,,,,,,,,,,,,,,,"(464, 414)",,,,,,,,,,,Session_1_eventLog_6626002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
