,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
2020688,2020689,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,600,Player selects age,Avatar Creation,17S,17,,,age selected,1,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020689,2020690,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,601,Player selects gender,Avatar Creation,18S,18,,,gender selected,1,,,,,,,,,,,,,,,,,,,,,,,,Female,,,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020690,2020691,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,602,Player commits to age and gender,Avatar Creation,19S,19,,,"age selected, gender selected","1,1",,,,,,,,,,,,,,,,,,,,,,,12.0,Female,,,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020691,2020692,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,603,Player selects avatar,Avatar Creation,22S,22,,,Avatar id,0,,,,,,,,,,,,,,,,,,,,,,,,,,African American,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020692,2020693,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,604,Player commits to avatar and name,Avatar Creation,26S,26,,,"Avatar id, chosen name","0,indya",,,,,,,,,,,,,,,,,,,,,,,,,indya,African American,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020693,2020694,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,605,Player exits avatar creator,Avatar Creation,27S,27,,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6626001.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020694,2020695,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 5S,125,,,"startscan_x,startscan_y","814,324",,,,,,,,,,,,,,,,"(814, 324)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020695,2020696,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,2M 7S,127,,,"endscan_x,endscan_y","888,139",,,,,,,,,,,,,,,,,"(888, 139)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020696,2020697,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 25S,145,,,"startscan_x,startscan_y","250,383",,,,,,,,,,,,,,,,"(250, 383)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020697,2020698,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,2M 39S,159,,,"endscan_x,endscan_y","112,693",,,,,,,,,,,,,,,,,"(112, 693)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020698,2020699,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,2M 41S,161,,,"startscan_x,startscan_y","440,520",,,,,,,,,,,,,,,,"(440, 520)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020699,2020700,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,2M 56S,176,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-255",,,,,,,,,,,,,,0.0,-255.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020700,2020701,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,2M 58S,178,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-255,0",,,,,,,,,,,,,,-255.0,0.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020701,2020702,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,3M 4S,184,,,"endscan_x,endscan_y","366,532",,,,,,,,,,,,,,,,,"(366, 532)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020702,2020703,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 6S,186,,,"startscan_x,startscan_y","635,533",,,,,,,,,,,,,,,,"(635, 533)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020703,2020704,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,3M 9S,189,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,0",,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020704,2020705,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 9S,189,,,"startscan_x,startscan_y","1078,596",,,,,,,,,,,,,,,,"(1078, 596)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020705,2020706,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,3M 9S,189,,,"endscan_x,endscan_y","943,548",,,,,,,,,,,,,,,,,"(943, 548)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020706,2020707,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,3M 10S,190,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-165",,,,,,,,,,,,,,0.0,-165.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020707,2020708,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 10S,190,,,"startscan_x,startscan_y","1236,594",,,,,,,,,,,,,,,,"(1236, 594)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020708,2020709,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,3M 10S,190,,,"endscan_x,endscan_y","1183,596",,,,,,,,,,,,,,,,,"(1183, 596)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020709,2020710,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,3M 11S,191,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-165,-750",,,,,,,,,,,,,,-165.0,-750.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020710,2020711,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,207,Player panned Scene,Challenge Stack,3M 14S,194,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-750,-15",,,,,,,,,,,,,,-750.0,-15.0,,,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020711,2020712,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,3M 29S,209,,,"endscan_x,endscan_y","572,607",,,,,,,,,,,,,,,,,"(572, 607)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020712,2020713,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 30S,210,,,"startscan_x,startscan_y","537,576",,,,,,,,,,,,,,,,"(537, 576)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020713,2020714,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,211,Player ends scan,Challenge Stack,3M 33S,213,,,"endscan_x,endscan_y","237,447",,,,,,,,,,,,,,,,,"(237, 447)",,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020714,2020715,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 34S,214,,,"startscan_x,startscan_y","237,400",,,,,,,,,,,,,,,,"(237, 400)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020715,2020716,6626001,3205,Spring 2014 Wave 2,Session 1,2014-05-06,210,Player begins to scan Scene using Sense,Challenge Stack,3M 34S,214,,,"startscan_x,startscan_y","228,400",,,,,,,,,,,,,,,,"(228, 400)",,,,,,,,,,,Session_1_eventLog_6626001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
