,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1628880,1628881,6567002,1531,Single wave,Session 1,2013-10-18,600,Player selects age,Avatar Creation,20S,20,,,age selected,3,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628881,1628882,6567002,1531,Single wave,Session 1,2013-10-18,601,Player selects gender,Avatar Creation,30S,30,,,gender selected,0,,,,,,,,,,,,,,,,,,,,,,,,Male,,,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628882,1628883,6567002,1531,Single wave,Session 1,2013-10-18,602,Player commits to age and gender,Avatar Creation,31S,31,,,"age selected, gender selected","3,0",,,,,,,,,,,,,,,,,,,,,,,14.0,Male,,,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628883,1628884,6567002,1531,Single wave,Session 1,2013-10-18,603,Player selects avatar,Avatar Creation,1M 1S,61,,,Avatar id,0,,,,,,,,,,,,,,,,,,,,,,,,,,African American,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628884,1628885,6567002,1531,Single wave,Session 1,2013-10-18,604,Player commits to avatar and name,Avatar Creation,1M 2S,62,,,"Avatar id, chosen name","0,Jordon",,,,,,,,,,,,,,,,,,,,,,,,,Jordon,African American,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628885,1628886,6567002,1531,Single wave,Session 1,2013-10-18,605,Player exits avatar creator,Avatar Creation,1M 5S,65,,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6567002.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628886,1628887,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,1M 21S,81,,,"startscan_x,startscan_y","594,442",,,,,,,,,,,,,,,,"(594, 442)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628887,1628888,6567002,1531,Single wave,Session 1,2013-10-18,211,Player ends scan,Challenge Stack,1M 23S,83,,,"endscan_x,endscan_y","670,427",,,,,,,,,,,,,,,,,"(670, 427)",,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628888,1628889,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,1M 26S,86,,,"startscan_x,startscan_y","670,375",,,,,,,,,,,,,,,,"(670, 375)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628889,1628890,6567002,1531,Single wave,Session 1,2013-10-18,211,Player ends scan,Challenge Stack,1M 29S,89,,,"endscan_x,endscan_y","924,446",,,,,,,,,,,,,,,,,"(924, 446)",,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628890,1628891,6567002,1531,Single wave,Session 1,2013-10-18,213,Player touches Object,Challenge Stack,1M 29S,89,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_afri_M_a_G0a0,true",,,,,,,,,,,c_player_afri_M_a_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628891,1628892,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,1M 45S,105,,,"startscan_x,startscan_y","587,444",,,,,,,,,,,,,,,,"(587, 444)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628892,1628893,6567002,1531,Single wave,Session 1,2013-10-18,211,Player ends scan,Challenge Stack,1M 46S,106,,,"endscan_x,endscan_y","455,693",,,,,,,,,,,,,,,,,"(455, 693)",,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628893,1628894,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,2M 0S,120,,,"startscan_x,startscan_y","889,357",,,,,,,,,,,,,,,,"(889, 357)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628894,1628895,6567002,1531,Single wave,Session 1,2013-10-18,207,Player panned Scene,Challenge Stack,2M 1S,121,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-75",,,,,,,,,,,,,,0.0,-75.0,,,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628895,1628896,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,2M 1S,121,,,"startscan_x,startscan_y","1004,257",,,,,,,,,,,,,,,,"(1004, 257)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628896,1628897,6567002,1531,Single wave,Session 1,2013-10-18,211,Player ends scan,Challenge Stack,2M 1S,121,,,"endscan_x,endscan_y","1070,260",,,,,,,,,,,,,,,,,"(1070, 260)",,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628897,1628898,6567002,1531,Single wave,Session 1,2013-10-18,207,Player panned Scene,Challenge Stack,2M 2S,122,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-75,-570",,,,,,,,,,,,,,-75.0,-570.0,,,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628898,1628899,6567002,1531,Single wave,Session 1,2013-10-18,205,Player finds object,Challenge Stack,2M 6S,126,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_family_afri_a_G0a1N,false,false",,,,,,,,,,,c_family_afri_a_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628899,1628900,6567002,1531,Single wave,Session 1,2013-10-18,211,Player ends scan,Challenge Stack,2M 6S,126,,,"endscan_x,endscan_y","1121,177",,,,,,,,,,,,,,,,,"(1121, 177)",,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628900,1628901,6567002,1531,Single wave,Session 1,2013-10-18,213,Player touches Object,Challenge Stack,2M 6S,126,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_family_afri_a_G0a1N,true",,,,,,,,,,,c_family_afri_a_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628901,1628902,6567002,1531,Single wave,Session 1,2013-10-18,210,Player begins to scan Scene using Sense,Challenge Stack,2M 23S,143,,,"startscan_x,startscan_y","1314,422",,,,,,,,,,,,,,,,"(1314, 422)",,,,,,,,,,,Session_1_eventLog_6567002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
