,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1356333,1356334,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,600,Player selects age,Avatar Creation,6S,6,,,age selected,1,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356334,1356335,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,601,Player selects gender,Avatar Creation,8S,8,,,gender selected,1,,,,,,,,,,,,,,,,,,,,,,,,Female,,,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356335,1356336,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,602,Player commits to age and gender,Avatar Creation,9S,9,,,"age selected, gender selected","1,1",,,,,,,,,,,,,,,,,,,,,,,12.0,Female,,,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356336,1356337,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,603,Player selects avatar,Avatar Creation,15S,15,,,Avatar id,0,,,,,,,,,,,,,,,,,,,,,,,,,,African American,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356337,1356338,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,604,Player commits to avatar and name,Avatar Creation,24S,24,,,"Avatar id, chosen name","0,savannah",,,,,,,,,,,,,,,,,,,,,,,,,savannah,African American,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356338,1356339,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,605,Player exits avatar creator,Avatar Creation,27S,27,,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546003.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356339,1356340,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,210,Player begins to scan Scene using Sense,Challenge Stack,2M 11S,131,,,"startscan_x,startscan_y","862,275",,,,,,,,,,,,,,,,"(862, 275)",,,,,,,,,,,Sessions_1___2_eventLog_6546003.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356340,1356341,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,211,Player ends scan,Challenge Stack,2M 13S,133,,,"endscan_x,endscan_y","835,372",,,,,,,,,,,,,,,,,"(835, 372)",,,,,,,,,,Sessions_1___2_eventLog_6546003.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356341,1356342,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,213,Player touches Object,Challenge Stack,2M 13S,133,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_afri_F_a_G0a1N,true",,,,,,,,,,,c_player_afri_F_a_G0a1N,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546003.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356342,1356343,6546003,5340,Single wave,Sessions 1 _ 2,2013-07-08,221,Player opens  Change Decision panel,Challenge Stack,2M 25S,145,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546003.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
